screen_name,created_at,census_tract,text,lat,lon,radius
SarcasmPwrd,1/18/22 23:08,51710005702,katiequixotic this feels worth covid this feels worth quarantining,36.8983987,-76.24976563,5mi
ttv_phantom_001,1/18/22 23:08,51710005702,cllickss hope doggo comes out fine bro  u a goat as well,36.8983987,-76.24976563,5mi
AthleticsNA,1/18/22 23:08,51710005702, v girls trailing cape henry 1612 at halftime  watch the game live on natv httpstcoyw14dfkk7o,36.8983987,-76.24976563,5mi
ArielForeman,1/18/22 23:08,51710005702,jfnft i want a wow,36.8983987,-76.24976563,5mi
Z104fans,1/18/22 23:07,51710005702,look things are crazy but good things are coming i can feel it  liz   lavendertimegetty images httpstcooxnnluoazr,36.8983987,-76.24976563,5mi
tyler_kurtyka,1/18/22 23:06,51710005702,officialcargod bookitwithtrent great call g,36.8983987,-76.24976563,5mi
mlchrzanowski,1/18/22 23:06,51710005702,casonworld why bother,36.8983987,-76.24976563,5mi
NickGreyhound1,1/18/22 23:05,51710005702,bertielakeland faymac no stick bertie is a shifty lad austin 7 more his taste too many uppity computers in the mercedes,36.8983987,-76.24976563,5mi
NickGreyhound1,1/18/22 23:06,51710005702,bertielakeland emb428 not the ejection seat launcher i hope ,36.8983987,-76.24976563,5mi
WODUplaylist,1/18/22 23:05,51710005702,power paladin  kraven the hunter short version radio edit   nowplayingwodustudios collegeradio listenlive,36.8983987,-76.24976563,5mi
dgaf_Deja,1/18/22 23:05,51710005702,i just got the new apple watch 7 today and im confused as hell on how to work this shit ,36.8983987,-76.24976563,5mi
1k_north,1/18/22 23:05,51710005702,please please just stop httpstcor0cjosihmg,36.8983987,-76.24976563,5mi
Adot2k,1/18/22 23:05,51710005702,jexiwrld rlphesi links1of1 hollowtub i was on that court,36.8983987,-76.24976563,5mi
sonebone_,1/18/22 23:05,51710005702,and is w a splash of ass  httpstcoxn14c4jrzp,36.8983987,-76.24976563,5mi
sonebone_,1/18/22 23:03,51710005702,i want a dog so bad but idk if i can commit to taking care of it everyday,36.8983987,-76.24976563,5mi
PRAGroupInc,1/18/22 23:05,51710005702,our employees went above and beyond to bring pra groups united way campaign pledge to a new record 375000 thank you hot100va for the chance to talk about their achievement read more here httpstco6rj1y8afzsliveunited httpstcojdvghtiylb,36.8983987,-76.24976563,5mi
Jesssss302,1/18/22 23:04,51710005702,frogawdd who would room with their ex,36.8983987,-76.24976563,5mi
Jesssss302,1/18/22 23:05,51710005702,ceeceethickie sorry you had to go through that lol,36.8983987,-76.24976563,5mi
Jesssss302,1/18/22 23:03,51710005702,bougiepee loud what you mean by that  tell me more,36.8983987,-76.24976563,5mi
ClassicMusic95,1/18/22 23:04,51710005702,my 2022 production is honestly amazing so far  felt like i hit my quantum leap and really really found my sound last 4 years of perfection has definitely paid off  i get to just close my eyes and let the music take me away  musicproduction,36.8983987,-76.24976563,5mi
Oliver78Jacob,1/18/22 23:04,51710005702,chaoticl1bra i hate everything,36.8983987,-76.24976563,5mi
_prettyk10_,1/18/22 23:04,51710005702,megnum ha but yours isnt bad as mine,36.8983987,-76.24976563,5mi
13AllisonBazzle,1/18/22 23:04,51710005702,breaking a group of chesapeake public schools parents are suing governorva over his optional mask order that starts on monday a statement sent to 13newsnow from the group below httpstcofnnjzbxwhx,36.8983987,-76.24976563,5mi
imimseolbi,1/18/22 23:03,51710005702,captainhook504 doitfordaddy aries not on here cause we dont get caught,36.8983987,-76.24976563,5mi
BigWatchLover,1/18/22 23:03,51710005702,gemmanash10 hi gemma just seen you on tv i like your big watch,36.8983987,-76.24976563,5mi
Itsjust_johrden,1/18/22 23:13,51710005701,i got love for all my savages with itchy fingers,36.91098188,-76.25536819,5mi
YogiGil,1/18/22 23:13,51710005701,lancelovesheels alltarheeldan agree,36.91098188,-76.25536819,5mi
YogiGil,1/18/22 23:13,51710005701,alltarheeldan canes play tough in miami 8077 tough loss for the heels would love if our d shows up and proves me wrong,36.91098188,-76.25536819,5mi
MatthewPCahill,1/18/22 23:13,51710005701,fggiesen wordle 213 66took me 6 as well,36.91098188,-76.25536819,5mi
ShivawnAdrienne,1/18/22 23:13,51710005701,you cant please people and live your life at the same time doesnt work,36.91098188,-76.25536819,5mi
DanielxHeffer,1/18/22 23:13,51710005701,lyeuhm kaylaasare whats your solution,36.91098188,-76.25536819,5mi
Leeek23_,1/18/22 23:13,51710005701,df imma do in washington,36.91098188,-76.25536819,5mi
imdanielmendoza,1/18/22 23:12,51710005701,i was likewhere is britney going with this but then that last line took me out httpstcommyagnvmyg,36.91098188,-76.25536819,5mi
SalsPizza_VA,1/18/22 23:12,51710005701,decisions decisions whats your favorite item on the menu httpstcooxcneiu6bm,36.91098188,-76.25536819,5mi
FollowThe_Leada,1/18/22 23:11,51710005701,the r says jr if you read my tattoos correctly on my other arm its a j and the  is a basketball  it reads jr,36.91098188,-76.25536819,5mi
FollowThe_Leada,1/18/22 23:03,51710005701,nah they always come walking through my front door arguing about something simple like you hungry  no ,36.91098188,-76.25536819,5mi
thekid_jo,1/18/22 23:11,51710005701,nopardonsx you havent been trying hooping wit me  but if you ass just say dat dont blame 2k,36.91098188,-76.25536819,5mi
TheBlackNerd,1/18/22 23:11,51710005701,dirtbagboyfren i got something else i can dm tho httpstco1jkkbw2cjr,36.91098188,-76.25536819,5mi
TheBlackNerd,1/18/22 23:03,51710005701,dirtbagboyfren softnotweak cant,36.91098188,-76.25536819,5mi
TheBlackNerd,1/18/22 23:11,51710005701,dirtbagboyfren a nice conversation,36.91098188,-76.25536819,5mi
_weluvjas,1/18/22 23:10,51710005701,you cant do nothing but respect the truth ,36.91098188,-76.25536819,5mi
Mike41093897,1/18/22 23:05,51710005701,jimjordan remember when you turned a blind eye to abuse httpstcomjbguqbgpv,36.91098188,-76.25536819,5mi
Mike41093897,1/18/22 23:10,51710005701,cawthornfornc i was watching some clips of your former new bride running for the hills she definitely went away maddie far far away  httpstcopp23ljvgxm,36.91098188,-76.25536819,5mi
Mike41093897,1/18/22 23:07,51710005701,sentedcruz sure ted sure httpstcogev47tyzfm,36.91098188,-76.25536819,5mi
Saleen_MartinTV,1/18/22 23:03,51710005701,big feet are a sign of fertility  abbottelementary,36.91098188,-76.25536819,5mi
Saleen_MartinTV,1/18/22 23:04,51710005701,i was wondering why she didnt post something on facebook asking for help tbh she shouldnt have to but yeah ive bought things for my teacher friend and her kids when i could afford it abbottelementary,36.91098188,-76.25536819,5mi
Saleen_MartinTV,1/18/22 23:10,51710005701,hes a rapper and he takes her car during the day abbottelementary httpstcogyo7vjyhyp,36.91098188,-76.25536819,5mi
courtneyalch,1/18/22 23:10,51710005701,lafayette in is such a cute place,36.91098188,-76.25536819,5mi
LangstonLCB,1/18/22 23:09,51710005701,thank you to wtkr3 and toddcorillo for recognizing the monarchists i never envisioned it going this far when we started this but its been great to be a part of and i hope we can continue having a positive impact on odusports olddominionaf and odu httpstcon7lhcnjbnd,36.91098188,-76.25536819,5mi
itsmamatyty,1/18/22 23:09,51710005701,i can already see me now picking up extra shifts out of pure boredom and there is no damn way im talking a whole month off of work i almost lost my mind taking off two weeks all i did was go to the store and watch my boyfriend work from home,36.91098188,-76.25536819,5mi
SarcasmPwrd,1/18/22 23:08,51710005701,katiequixotic this feels worth covid this feels worth quarantining,36.91098188,-76.25536819,5mi
ttv_phantom_001,1/18/22 23:08,51710005701,cllickss hope doggo comes out fine bro  u a goat as well,36.91098188,-76.25536819,5mi
AthleticsNA,1/18/22 23:08,51710005701, v girls trailing cape henry 1612 at halftime  watch the game live on natv httpstcoyw14dfkk7o,36.91098188,-76.25536819,5mi
ArielForeman,1/18/22 23:08,51710005701,jfnft i want a wow,36.91098188,-76.25536819,5mi
Z104fans,1/18/22 23:07,51710005701,look things are crazy but good things are coming i can feel it  liz   lavendertimegetty images httpstcooxnnluoazr,36.91098188,-76.25536819,5mi
tyler_kurtyka,1/18/22 23:06,51710005701,officialcargod bookitwithtrent great call g,36.91098188,-76.25536819,5mi
mlchrzanowski,1/18/22 23:06,51710005701,casonworld why bother,36.91098188,-76.25536819,5mi
NickGreyhound1,1/18/22 23:05,51710005701,bertielakeland faymac no stick bertie is a shifty lad austin 7 more his taste too many uppity computers in the mercedes,36.91098188,-76.25536819,5mi
NickGreyhound1,1/18/22 23:06,51710005701,bertielakeland emb428 not the ejection seat launcher i hope ,36.91098188,-76.25536819,5mi
WODUplaylist,1/18/22 23:05,51710005701,power paladin  kraven the hunter short version radio edit   nowplayingwodustudios collegeradio listenlive,36.91098188,-76.25536819,5mi
dgaf_Deja,1/18/22 23:05,51710005701,i just got the new apple watch 7 today and im confused as hell on how to work this shit ,36.91098188,-76.25536819,5mi
1k_north,1/18/22 23:05,51710005701,please please just stop httpstcor0cjosihmg,36.91098188,-76.25536819,5mi
Adot2k,1/18/22 23:05,51710005701,jexiwrld rlphesi links1of1 hollowtub i was on that court,36.91098188,-76.25536819,5mi
sonebone_,1/18/22 23:05,51710005701,and is w a splash of ass  httpstcoxn14c4jrzp,36.91098188,-76.25536819,5mi
sonebone_,1/18/22 23:03,51710005701,i want a dog so bad but idk if i can commit to taking care of it everyday,36.91098188,-76.25536819,5mi
PRAGroupInc,1/18/22 23:05,51710005701,our employees went above and beyond to bring pra groups united way campaign pledge to a new record 375000 thank you hot100va for the chance to talk about their achievement read more here httpstco6rj1y8afzsliveunited httpstcojdvghtiylb,36.91098188,-76.25536819,5mi
ClassicMusic95,1/18/22 23:04,51710005701,my 2022 production is honestly amazing so far  felt like i hit my quantum leap and really really found my sound last 4 years of perfection has definitely paid off  i get to just close my eyes and let the music take me away  musicproduction,36.91098188,-76.25536819,5mi
Oliver78Jacob,1/18/22 23:04,51710005701,chaoticl1bra i hate everything,36.91098188,-76.25536819,5mi
_prettyk10_,1/18/22 23:04,51710005701,megnum ha but yours isnt bad as mine,36.91098188,-76.25536819,5mi
13AllisonBazzle,1/18/22 23:04,51710005701,breaking a group of chesapeake public schools parents are suing governorva over his optional mask order that starts on monday a statement sent to 13newsnow from the group below httpstcofnnjzbxwhx,36.91098188,-76.25536819,5mi
imimseolbi,1/18/22 23:03,51710005701,captainhook504 doitfordaddy aries not on here cause we dont get caught,36.91098188,-76.25536819,5mi
BigWatchLover,1/18/22 23:03,51710005701,gemmanash10 hi gemma just seen you on tv i like your big watch,36.91098188,-76.25536819,5mi
MadGabs9,1/18/22 23:02,51710005701,how yall bite your tongues someone plz teach me,36.91098188,-76.25536819,5mi
gradyaikens,1/18/22 23:02,51710005701,3 sides to everything,36.91098188,-76.25536819,5mi
spotsrambles72,1/18/22 23:02,51710005701,all the reporters trying to keep up with kais harem  httpstco4lktqikk1j,36.91098188,-76.25536819,5mi
thekid_jo,1/18/22 23:11,51710005601,nopardonsx you havent been trying hooping wit me  but if you ass just say dat dont blame 2k,36.92868798,-76.23730432,5mi
LangstonLCB,1/18/22 23:09,51710005601,thank you to wtkr3 and toddcorillo for recognizing the monarchists i never envisioned it going this far when we started this but its been great to be a part of and i hope we can continue having a positive impact on odusports olddominionaf and odu httpstcon7lhcnjbnd,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 23:05,51710005601,power paladin  kraven the hunter short version radio edit   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:52,51710005601,movment  leave me alone   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:49,51710005601,kevin burgess project  whats going on   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:23,51710005601,flat third  tidewater rising   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:45,51710005601,worm shepherd  a bird in the dusk   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:59,51710005601,hope diamond  whats goin on   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:15,51710005601,land of talk  moment feed   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:01,51710005601,they might be giants  i lost thursday   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:33,51710005601,royal chant  whats your cosine   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:56,51710005601,renee maskin  we wont lose it now   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:28,51710005601,beta youth  one of a kind   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 21:49,51710005601,the 65 film show  thoughts come crashing   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:36,51710005601,ditchbird  wodu station id   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 21:46,51710005601,mitski  the only heartbreaker   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 21:53,51710005601,desmond the songwriter  wodu station id   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
WODUplaylist,1/18/22 22:11,51710005601,beach house  once twice melody radio edit   nowplayingwodustudios collegeradio listenlive,36.92868798,-76.23730432,5mi
dgaf_Deja,1/18/22 23:05,51710005601,i just got the new apple watch 7 today and im confused as hell on how to work this shit ,36.92868798,-76.23730432,5mi
1k_north,1/18/22 23:02,51710005601,he deserves that httpstcoixcmwntme6,36.92868798,-76.23730432,5mi
1k_north,1/18/22 23:05,51710005601,please please just stop httpstcor0cjosihmg,36.92868798,-76.23730432,5mi
1k_north,1/18/22 22:13,51710005601,mahomes only weakness is his brother and wife,36.92868798,-76.23730432,5mi
1k_north,1/18/22 22:39,51710005601,nolimitmahamed loooool arsenal fans are the most deluded bunch i have ever seen,36.92868798,-76.23730432,5mi
1k_north,1/18/22 22:14,51710005601,nolimitmahamed surely arsenal fans arent piping up,36.92868798,-76.23730432,5mi
1k_north,1/18/22 23:00,51710005601,nolimitmahamed thin line between high standards and delusion it wasnt far fetched at the beginning of the season,36.92868798,-76.23730432,5mi
ClassicMusic95,1/18/22 23:04,51710005601,my 2022 production is honestly amazing so far  felt like i hit my quantum leap and really really found my sound last 4 years of perfection has definitely paid off  i get to just close my eyes and let the music take me away  musicproduction,36.92868798,-76.23730432,5mi
MEEL_DeBarge,1/18/22 23:01,51710005601,if i could vote across state lines you got me sold on this onebut whats the other polices even though im already behind you in front  and besides you httpstcoddluxi3kjc,36.92868798,-76.23730432,5mi
MEEL_DeBarge,1/18/22 22:47,51710005601,im more mad logic wasnt bequathed to us all,36.92868798,-76.23730432,5mi
daysonthenorth_,1/18/22 21:34,51710005601,ieatzebra facts imma be up in 787 everyday lmao,36.92868798,-76.23730432,5mi
daysonthenorth_,1/18/22 23:00,51710005601,shit ill take 1k a day httpstcoff6udtp9wt,36.92868798,-76.23730432,5mi
Marcz__,1/18/22 22:59,51710005601,shout out man like officialaitch been securing me  for a sec httpstcosppy7zo6qd,36.92868798,-76.23730432,5mi
Babygirlproduc1,1/18/22 22:54,51710005601,drop your only fan links i need two follow please ,36.92868798,-76.23730432,5mi
ShotgunFarmers,1/18/22 22:53,51710005601,weve had two limited game modes where youve gotten to play as a bok bokwhat do you think of life as a chicken httpstcoazyj5w5o7z,36.92868798,-76.23730432,5mi
ShotgunFarmers,1/18/22 22:53,51710005601,which chicken game mode did you enjoy more,36.92868798,-76.23730432,5mi
sdc_kay,1/18/22 22:45,51710005601,i wasnt toxic bitch i was hurt and now im healing so leave me tf alone ,36.92868798,-76.23730432,5mi
hugzzz0,1/18/22 22:39,51710005601,luphicc ironic,36.92868798,-76.23730432,5mi
BigTae00,1/18/22 22:37,51710005601,damn ratings fina drop httpstcoeuxzszizpm,36.92868798,-76.23730432,5mi
lavnolimit,1/18/22 22:34,51710005601,i dont like zimbabwe,36.92868798,-76.23730432,5mi
law4cheap,1/18/22 21:47,51710005601,kisses to the sky httpstcoze3mhjhl2f,36.92868798,-76.23730432,5mi
law4cheap,1/18/22 22:01,51710005601,arhiunique facts they be plotting nonstop,36.92868798,-76.23730432,5mi
law4cheap,1/18/22 22:34,51710005601,doseofdannii them parents have no idea,36.92868798,-76.23730432,5mi
Brocsimp1,1/18/22 22:29,51710005601,filmed in 2020 amp still the best snapper i know  httpstcolfnbvdep4o,36.92868798,-76.23730432,5mi
Milissaaa,1/18/22 22:29,51710005601,no matter what something will work in my favor,36.92868798,-76.23730432,5mi
tmj_orf_pharm,1/18/22 22:21,51710005601,this job is now open at cvs health in norfolk va follow us and turn on mobile alerts to hear about jobs like these as soon as theyre posted pharmacy technician cvspharmtech pharmtech,36.92868798,-76.23730432,5mi
zoriahtranelle_,1/18/22 22:16,51710005601,being psychic sucks because how the fuck am i supposed to just accept that i know a mf boutta die,36.92868798,-76.23730432,5mi
smy31191,1/18/22 22:13,51710005601,drinking a dos equis ambar by heinekenmexico  luna maya  httpstcoynafxpii5d,36.92868798,-76.23730432,5mi
tmj_vap_health,1/18/22 21:56,51710005601,interested in a job in norfolk va this could be a great fit click the link in our bio to apply infectious disease physician at sentara healthcare physicianjobs doctorjobs,36.92868798,-76.23730432,5mi
Nickjames0709,1/18/22 21:55,51710005601,the tension between a green buzz cut amp i ,36.92868798,-76.23730432,5mi
KingPhizzle424,1/18/22 21:49,51710005601,ign captainn3rd this sounds awesome,36.92868798,-76.23730432,5mi
tmj_VA_LABOR,1/18/22 21:42,51710005601,the gardens of virginia beach seeks talented and dedicated individuals to join our team make a difference today by taking a look at this opportunity as laundrylinen worker httpstcogxdr3czknz labor virginiabeach va,36.92868798,-76.23730432,5mi
thekid_jo,1/18/22 23:11,51710005500,nopardonsx you havent been trying hooping wit me  but if you ass just say dat dont blame 2k,36.92354063,-76.26133702,5mi
LangstonLCB,1/18/22 23:09,51710005500,thank you to wtkr3 and toddcorillo for recognizing the monarchists i never envisioned it going this far when we started this but its been great to be a part of and i hope we can continue having a positive impact on odusports olddominionaf and odu httpstcon7lhcnjbnd,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 23:05,51710005500,power paladin  kraven the hunter short version radio edit   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:52,51710005500,movment  leave me alone   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:49,51710005500,kevin burgess project  whats going on   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:23,51710005500,flat third  tidewater rising   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:45,51710005500,worm shepherd  a bird in the dusk   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:59,51710005500,hope diamond  whats goin on   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:15,51710005500,land of talk  moment feed   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:01,51710005500,they might be giants  i lost thursday   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:33,51710005500,royal chant  whats your cosine   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:56,51710005500,renee maskin  we wont lose it now   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:28,51710005500,beta youth  one of a kind   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 21:49,51710005500,the 65 film show  thoughts come crashing   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:36,51710005500,ditchbird  wodu station id   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 21:46,51710005500,mitski  the only heartbreaker   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 21:53,51710005500,desmond the songwriter  wodu station id   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
WODUplaylist,1/18/22 22:11,51710005500,beach house  once twice melody radio edit   nowplayingwodustudios collegeradio listenlive,36.92354063,-76.26133702,5mi
dgaf_Deja,1/18/22 23:05,51710005500,i just got the new apple watch 7 today and im confused as hell on how to work this shit ,36.92354063,-76.26133702,5mi
1k_north,1/18/22 23:02,51710005500,he deserves that httpstcoixcmwntme6,36.92354063,-76.26133702,5mi
1k_north,1/18/22 23:05,51710005500,please please just stop httpstcor0cjosihmg,36.92354063,-76.26133702,5mi
1k_north,1/18/22 22:13,51710005500,mahomes only weakness is his brother and wife,36.92354063,-76.26133702,5mi
1k_north,1/18/22 22:39,51710005500,nolimitmahamed loooool arsenal fans are the most deluded bunch i have ever seen,36.92354063,-76.26133702,5mi
1k_north,1/18/22 22:14,51710005500,nolimitmahamed surely arsenal fans arent piping up,36.92354063,-76.26133702,5mi
1k_north,1/18/22 23:00,51710005500,nolimitmahamed thin line between high standards and delusion it wasnt far fetched at the beginning of the season,36.92354063,-76.26133702,5mi
ClassicMusic95,1/18/22 23:04,51710005500,my 2022 production is honestly amazing so far  felt like i hit my quantum leap and really really found my sound last 4 years of perfection has definitely paid off  i get to just close my eyes and let the music take me away  musicproduction,36.92354063,-76.26133702,5mi
MEEL_DeBarge,1/18/22 23:01,51710005500,if i could vote across state lines you got me sold on this onebut whats the other polices even though im already behind you in front  and besides you httpstcoddluxi3kjc,36.92354063,-76.26133702,5mi
MEEL_DeBarge,1/18/22 22:47,51710005500,im more mad logic wasnt bequathed to us all,36.92354063,-76.26133702,5mi
daysonthenorth_,1/18/22 21:28,51710005500,ieatzebra yeah facts this shit is switching up the game  i calculated i only have to make 500 a week to afford rent  car ins  credit cards  utilities  food  and savings,36.92354063,-76.26133702,5mi
daysonthenorth_,1/18/22 21:34,51710005500,ieatzebra facts imma be up in 787 everyday lmao,36.92354063,-76.26133702,5mi
daysonthenorth_,1/18/22 23:00,51710005500,shit ill take 1k a day httpstcoff6udtp9wt,36.92354063,-76.26133702,5mi
Marcz__,1/18/22 22:59,51710005500,shout out man like officialaitch been securing me  for a sec httpstcosppy7zo6qd,36.92354063,-76.26133702,5mi
Babygirlproduc1,1/18/22 22:54,51710005500,drop your only fan links i need two follow please ,36.92354063,-76.26133702,5mi
ShotgunFarmers,1/18/22 22:53,51710005500,weve had two limited game modes where youve gotten to play as a bok bokwhat do you think of life as a chicken httpstcoazyj5w5o7z,36.92354063,-76.26133702,5mi
ShotgunFarmers,1/18/22 22:53,51710005500,which chicken game mode did you enjoy more,36.92354063,-76.26133702,5mi
sdc_kay,1/18/22 22:45,51710005500,i wasnt toxic bitch i was hurt and now im healing so leave me tf alone ,36.92354063,-76.26133702,5mi
hugzzz0,1/18/22 22:39,51710005500,luphicc ironic,36.92354063,-76.26133702,5mi
BigTae00,1/18/22 22:37,51710005500,damn ratings fina drop httpstcoeuxzszizpm,36.92354063,-76.26133702,5mi
lavnolimit,1/18/22 22:34,51710005500,i dont like zimbabwe,36.92354063,-76.26133702,5mi
law4cheap,1/18/22 21:47,51710005500,kisses to the sky httpstcoze3mhjhl2f,36.92354063,-76.26133702,5mi
law4cheap,1/18/22 22:01,51710005500,arhiunique facts they be plotting nonstop,36.92354063,-76.26133702,5mi
law4cheap,1/18/22 22:34,51710005500,doseofdannii them parents have no idea,36.92354063,-76.26133702,5mi
Brocsimp1,1/18/22 22:29,51710005500,filmed in 2020 amp still the best snapper i know  httpstcolfnbvdep4o,36.92354063,-76.26133702,5mi
Milissaaa,1/18/22 22:29,51710005500,no matter what something will work in my favor,36.92354063,-76.26133702,5mi
tmj_orf_pharm,1/18/22 22:21,51710005500,this job is now open at cvs health in norfolk va follow us and turn on mobile alerts to hear about jobs like these as soon as theyre posted pharmacy technician cvspharmtech pharmtech,36.92354063,-76.26133702,5mi
zoriahtranelle_,1/18/22 22:16,51710005500,being psychic sucks because how the fuck am i supposed to just accept that i know a mf boutta die,36.92354063,-76.26133702,5mi
smy31191,1/18/22 22:13,51710005500,drinking a dos equis ambar by heinekenmexico  luna maya  httpstcoynafxpii5d,36.92354063,-76.26133702,5mi
tmj_vap_health,1/18/22 21:56,51710005500,interested in a job in norfolk va this could be a great fit click the link in our bio to apply infectious disease physician at sentara healthcare physicianjobs doctorjobs,36.92354063,-76.26133702,5mi
Nickjames0709,1/18/22 21:55,51710005500,the tension between a green buzz cut amp i ,36.92354063,-76.26133702,5mi
KingPhizzle424,1/18/22 21:49,51710005500,ign captainn3rd this sounds awesome,36.92354063,-76.26133702,5mi
Itsjust_johrden,1/18/22 23:13,51710005000,i got love for all my savages with itchy fingers,36.8331993,-76.28346893,5mi
YogiGil,1/18/22 23:13,51710005000,lancelovesheels alltarheeldan agree,36.8331993,-76.28346893,5mi
YogiGil,1/18/22 23:13,51710005000,alltarheeldan canes play tough in miami 8077 tough loss for the heels would love if our d shows up and proves me wrong,36.8331993,-76.28346893,5mi
MatthewPCahill,1/18/22 23:13,51710005000,fggiesen wordle 213 66took me 6 as well,36.8331993,-76.28346893,5mi
ShivawnAdrienne,1/18/22 23:13,51710005000,you cant please people and live your life at the same time doesnt work,36.8331993,-76.28346893,5mi
DanielxHeffer,1/18/22 23:13,51710005000,lyeuhm kaylaasare whats your solution,36.8331993,-76.28346893,5mi
ascottreports,1/18/22 23:13,51710005000,some personal news as they say after interning for 35 months ive officially joined the wavynews team  as news editor im excited to be back  look forward taking a more active role in the newsroom  the community  httpstco6izaysx1fs,36.8331993,-76.28346893,5mi
Leeek23_,1/18/22 23:13,51710005000,df imma do in washington,36.8331993,-76.28346893,5mi
AJRisser941,1/18/22 23:12,51710005000,yungloudancolin yep lol happened to cj mosley awhile back crazy,36.8331993,-76.28346893,5mi
AJRisser941,1/18/22 23:11,51710005000,yungloudancolin i cant tell if thats real or he was hacked because ive seen it before,36.8331993,-76.28346893,5mi
jhermann,1/18/22 23:12,51710005000,these are the good times folks the bad times start when they stop playing it httpstco3z2jhk2xst,36.8331993,-76.28346893,5mi
4PinkwallsAC,1/18/22 23:12,51710005000,portalalessiabr alessiacraycray alessiacara alessiacrspain ohmyalessia scarstcara stanalessiacara acaiart carlixalessia fishbowlslowlie this girl needs to do another north american tour,36.8331993,-76.28346893,5mi
imdanielmendoza,1/18/22 23:12,51710005000,i was likewhere is britney going with this but then that last line took me out httpstcommyagnvmyg,36.8331993,-76.28346893,5mi
danny_b_va,1/18/22 23:12,51710005000,dancrenshawtx why did you get mad at a 10 year old for reading a quote about your imaginary friend,36.8331993,-76.28346893,5mi
SalsPizza_VA,1/18/22 23:12,51710005000,decisions decisions whats your favorite item on the menu httpstcooxcneiu6bm,36.8331993,-76.28346893,5mi
LjdnRadio,1/18/22 23:12,51710005000,50 cent ft olivia   best friend,36.8331993,-76.28346893,5mi
FollowThe_Leada,1/18/22 23:11,51710005000,the r says jr if you read my tattoos correctly on my other arm its a j and the  is a basketball  it reads jr,36.8331993,-76.28346893,5mi
TheBlackNerd,1/18/22 23:11,51710005000,dirtbagboyfren a nice conversation,36.8331993,-76.28346893,5mi
TheBlackNerd,1/18/22 23:11,51710005000,dirtbagboyfren i got something else i can dm tho httpstco1jkkbw2cjr,36.8331993,-76.28346893,5mi
_weluvjas,1/18/22 23:10,51710005000,you cant do nothing but respect the truth ,36.8331993,-76.28346893,5mi
